118.81052844,31.88725749
118.81052891,31.88725942
118.81052906,31.88726130
118.81052923,31.88726364
118.81052941,31.88726572
118.81052936,31.88726799
118.81052950,31.88726982
118.81052963,31.88727165
118.81052974,31.88727400
118.81052992,31.88727624
118.81053010,31.88727847
118.81053032,31.88728049
118.81053041,31.88728263
118.81053048,31.88728474
118.81053019,31.88728665
118.81053006,31.88728879
118.81052976,31.88729080
118.81052953,31.88729291
118.81052925,31.88729500
118.81052898,31.88729711
118.81052871,31.88729927
118.81052845,31.88730137
118.81052823,31.88730351
118.81052797,31.88730564
118.81052770,31.88730777
118.81052736,31.88731020
118.81052704,31.88731219
118.81052659,31.88731412
118.81052587,31.88731590
118.81052504,31.88731772
118.81052414,31.88731965
118.81052319,31.88732127
118.81052214,31.88732287
118.81052102,31.88732443
118.81051982,31.88732597
118.81051893,31.88732786
118.81051767,31.88732937
118.81051632,31.88733085
118.81051459,31.88733257
118.81051273,31.88733427
118.81051075,31.88733590
118.81050864,31.88733746
118.81050739,31.88733929
118.81050563,31.88734046
118.81050381,31.88734159
118.81050195,31.88734270
118.81050001,31.88734380
118.81049804,31.88734489
118.81049600,31.88734595
118.81049351,31.88734717
118.81049610,31.88734725
118.81049463,31.88734856
118.81049258,31.88734971
118.81049045,31.88735086
118.81048872,31.88735199
118.81048660,31.88735310
118.81048444,31.88735419
118.81048257,31.88735509
118.81048069,31.88735600
118.81047857,31.88735679
118.81047648,31.88735767
118.81047451,31.88735904
118.81047239,31.88735985
118.81047020,31.88736086
118.81046796,31.88736176
118.81046556,31.88736270
118.81046323,31.88736344
118.81046092,31.88736416
118.81045861,31.88736483
118.81045628,31.88736544
118.81045414,31.88736620
118.81045182,31.88736674
118.81044947,31.88736720
118.81044704,31.88736773
118.81044460,31.88736816
118.81044205,31.88736837
118.81043938,31.88736850
118.81043699,31.88736855
118.81043442,31.88736849
118.81043188,31.88736850
118.81042934,31.88736875
118.81042674,31.88736876
118.81042411,31.88736875
118.81042144,31.88736874
118.81041904,31.88736901
118.81041643,31.88736906
118.81041423,31.88736910
118.81041185,31.88736909
118.81040972,31.88736911
118.81040757,31.88736913
118.81040541,31.88736916
118.81040325,31.88736919
118.81040082,31.88736942
118.81039869,31.88736949
118.81039626,31.88736953
118.81039404,31.88736964
118.81039177,31.88736977
118.81038927,31.88736982
118.81038672,31.88736987
118.81038439,31.88736980
118.81038195,31.88736954
118.81037880,31.88736929
118.81037659,31.88736925
118.81037573,31.88737134
118.81037366,31.88737198
118.81037160,31.88737292
118.81036950,31.88737403
118.81036769,31.88737516
118.81036600,31.88737630
118.81036428,31.88737749
118.81036235,31.88737879
118.81036052,31.88738003
118.81035865,31.88738115
118.81035673,31.88738215
118.81035472,31.88738301
118.81035224,31.88738262
118.81035001,31.88738248
118.81034768,31.88738192
118.81034554,31.88738126
118.81034372,31.88738024
118.81034219,31.88737888
118.81034062,31.88737739
118.81033922,31.88737602
118.81033764,31.88737464
118.81033615,31.88737296
118.81033486,31.88737142
118.81033375,31.88736988
118.81033374,31.88737170
118.81033161,31.88737119
118.81032956,31.88737053
118.81032601,31.88736933
118.81032385,31.88736975
118.81032189,31.88737058
118.81032006,31.88737149
118.81031826,31.88737247
118.81031635,31.88737362
118.81031403,31.88737518
118.81031212,31.88737660
118.81031022,31.88737810
118.81030974,31.88737576
118.81030725,31.88737681
118.81030561,31.88737804
118.81030324,31.88737829
118.81030133,31.88737963
118.81029951,31.88738102
118.81029774,31.88738245
118.81029569,31.88738303
118.81029398,31.88738429
118.81029236,31.88738551
118.81029028,31.88738641
