118.81009747	31.88822468
118.81009760	31.88822375
118.81009763	31.88822279
118.81009790	31.88822191
118.81009805	31.88822101
118.81009816	31.88821985
118.81009860	31.88821872
118.81009883	31.88821759
118.81009866	31.88821655
118.81009881	31.88821561
118.81009897	31.88821463
118.81009914	31.88821363
118.81009966	31.88821260
118.81009900	31.88821162
118.81009912	31.88821059
118.81009923	31.88820952
118.81009904	31.88820830
118.81009899	31.88820724
118.81009905	31.88820613
118.81009886	31.88820514
118.81009886	31.88820406
118.81009901	31.88820304
118.81009904	31.88820191
118.81009908	31.88820078
118.81009912	31.88819964
118.81009916	31.88819850
118.81009924	31.88819757
118.81009928	31.88819647
118.81009949	31.88819541
118.81009957	31.88819434
118.81009966	31.88819326
118.81009974	31.88819218
118.81009984	31.88819112
118.81010003	31.88818989
118.81010013	31.88818880
118.81010024	31.88818770
118.81010063	31.88818664
118.81010079	31.88818556
118.81010095	31.88818448
118.81010110	31.88818340
118.81010126	31.88818233
118.81010147	31.88818144
118.81010164	31.88818034
118.81010151	31.88817930
118.81010133	31.88817819
118.81010141	31.88817710
118.81010149	31.88817600
118.81010156	31.88817491
118.81010174	31.88817401
118.81010136	31.88817292
118.81010096	31.88817191
118.81010091	31.88817082
118.81010085	31.88816973
118.81010079	31.88816865
118.81010072	31.88816756
118.81010065	31.88816648
118.81010097	31.88816539
118.81010095	31.88816430
118.81010120	31.88816307
118.81010122	31.88816196
118.81010125	31.88816086
118.81010126	31.88815977
118.81010151	31.88815871
118.81010193	31.88815745
118.81010205	31.88815633
118.81010217	31.88815521
118.81010228	31.88815408
118.81010210	31.88815315
118.81010216	31.88815207
118.81010200	31.88815098
118.81010242	31.88815012
118.81010252	31.88814902
118.81010262	31.88814791
118.81010271	31.88814680
118.81010281	31.88814568
118.81010223	31.88814488
118.81010222	31.88814382
118.81010220	31.88814278
118.81010235	31.88814174
118.81010236	31.88814069
118.81010236	31.88813965
118.81010236	31.88813861
118.81010242	31.88813737
118.81010267	31.88813621
118.81010271	31.88813513
118.81010286	31.88813408
118.81010293	31.88813301
118.81010299	31.88813194
118.81010304	31.88813087
118.81010313	31.88812977
118.81010275	31.88812880
118.81010274	31.88812771
118.81010272	31.88812662
118.81010306	31.88812546
118.81010310	31.88812435
118.81010406	31.88812362
118.81010426	31.88812252
118.81010447	31.88812143
118.81010467	31.88812034
118.81010426	31.88811934
118.81010437	31.88811820
118.81010441	31.88811709
118.81010452	31.88811595
118.81010461	31.88811482
118.81010414	31.88811362
118.81010413	31.88811248
118.81010414	31.88811134
118.81010414	31.88811020
118.81010413	31.88810906
118.81010411	31.88810791
118.81010410	31.88810677
118.81010409	31.88810563
118.81010407	31.88810448
118.81010405	31.88810333
118.81010413	31.88810224
118.81010411	31.88810113
118.81010406	31.88810010
118.81010403	31.88809902
118.81010401	31.88809794
118.81010399	31.88809685
118.81010396	31.88809576
118.81010393	31.88809467
118.81010389	31.88809357
118.81010386	31.88809247
118.81010382	31.88809137
118.81010377	31.88809029
118.81010373	31.88808921
118.81010392	31.88808813
118.81010389	31.88808704
118.81010380	31.88808601
118.81010370	31.88808501
118.81010367	31.88808393
118.81010363	31.88808287
118.81010358	31.88808180
118.81010353	31.88808074
118.81010348	31.88807968
118.81010354	31.88807858
118.81010351	31.88807752
118.81010359	31.88807645
118.81010358	31.88807539
118.81010356	31.88807434
118.81010342	31.88807321
118.81010338	31.88807214
118.81010317	31.88807097
118.81010305	31.88806984
118.81010298	31.88806876
118.81010288	31.88806766
118.81010280	31.88806657
118.81010271	31.88806548
118.81010274	31.88806426
118.81010267	31.88806317
118.81010268	31.88806206
118.81010263	31.88806092
118.81010258	31.88805982
118.81010252	31.88805872
118.81010247	31.88805762
118.81010236	31.88805656
118.81010239	31.88805553
118.81010234	31.88805447
118.81010230	31.88805340
118.81010225	31.88805233
118.81010218	31.88805129
118.81010212	31.88805023
118.81010199	31.88804911
118.81010192	31.88804804
118.81010185	31.88804697
118.81010178	31.88804590
118.81010170	31.88804484
118.81010163	31.88804377
118.81010144	31.88804267
118.81010135	31.88804160
118.81010125	31.88804054
118.81010122	31.88803941
118.81010114	31.88803839
118.81010121	31.88803728
118.81010113	31.88803576
118.81010096	31.88803481
118.81010065	31.88803388
118.81010039	31.88803482
118.81010031	31.88803579
118.81010024	31.88803671
118.81010020	31.88803772
118.81010016	31.88803879
118.81010012	31.88803990
118.81010008	31.88804094
118.81010004	31.88804334
118.81010000	31.88804429
118.81010036	31.88804515
118.81010111	31.88804582
118.81010041	31.88804504
118.81010010	31.88804411
118.81009996	31.88804308
118.81009989	31.88804202
118.81009981	31.88804090
118.81009981	31.88803916
118.81009980	31.88803785
118.81009977	31.88803682
118.81009967	31.88803560
118.81009963	31.88803455
118.81009958	31.88803350
118.81009953	31.88803244
118.81009949	31.88803137
118.81009943	31.88803031
118.81009907	31.88802921
118.81009897	31.88802815
118.81009888	31.88802710
118.81009878	31.88802605
118.81009868	31.88802500
118.81009859	31.88802395
118.81009848	31.88802290
118.81009838	31.88802187
118.81009829	31.88802088
