118.81051576	31.88662324
118.81051549	31.88662224
118.81051518	31.88662124
118.81051509	31.88662017
118.81051507	31.88661894
118.81051478	31.88661771
118.81051434	31.88661687
118.81051420	31.88661554
118.81051404	31.88661418
118.81051372	31.88661282
118.81051366	31.88661147
118.81051370	31.88661027
118.81051352	31.88660923
118.81051325	31.88660797
118.81051319	31.88660685
118.81051334	31.88660592
118.81051322	31.88660502
118.81051304	31.88660400
118.81051311	31.88660298
118.81051319	31.88660188
118.81051317	31.88660096
118.81051298	31.88659999
118.81051328	31.88659903
118.81051341	31.88659791
118.81051359	31.88659681
118.81051374	31.88659577
118.81051389	31.88659485
118.81051401	31.88659394
118.81051421	31.88659287
118.81051435	31.88659196
118.81051451	31.88659080
118.81051453	31.88658972
118.81051498	31.88658875
118.81051502	31.88658746
118.81051517	31.88658614
118.81051550	31.88658509
118.81051566	31.88658399
118.81051582	31.88658293
118.81051603	31.88658187
118.81051625	31.88658092
118.81051639	31.88657996
118.81051652	31.88657884
118.81051669	31.88657777
118.81051672	31.88657671
118.81051689	31.88657569
118.81051696	31.88657479
118.81051705	31.88657389
118.81051731	31.88657301
118.81051739	31.88657208
118.81051762	31.88657097
118.81051765	31.88656987
118.81051787	31.88656880
118.81051798	31.88656784
118.81051809	31.88656693
118.81051824	31.88656603
118.81051846	31.88656498
118.81051855	31.88656403
118.81051863	31.88656291
118.81051878	31.88656191
118.81051877	31.88656100
118.81051881	31.88656001
118.81051894	31.88655898
118.81051905	31.88655787
118.81051932	31.88655683
118.81051956	31.88655594
118.81051958	31.88655479
118.81051985	31.88655377
118.81051996	31.88655280
118.81052014	31.88655191
118.81052024	31.88655094
118.81052037	31.88654986
118.81052056	31.88654894
118.81052077	31.88654788
118.81052088	31.88654694
118.81052113	31.88654585
118.81052127	31.88654473
118.81052144	31.88654364
118.81052158	31.88654259
118.81052172	31.88654167
118.81052185	31.88654059
118.81052197	31.88653968
118.81052207	31.88653877
118.81052223	31.88653769
118.81052236	31.88653679
118.81052249	31.88653576
118.81052266	31.88653464
118.81052277	31.88653372
118.81052287	31.88653281
118.81052304	31.88653175
118.81052322	31.88653068
118.81052341	31.88652979
118.81052358	31.88652870
118.81052379	31.88652763
118.81052400	31.88652656
118.81052423	31.88652548
118.81052450	31.88652441
118.81052477	31.88652332
118.81052504	31.88652223
118.81052529	31.88652116
118.81052556	31.88652008
118.81052580	31.88651899
118.81052606	31.88651791
118.81052628	31.88651683
118.81052644	31.88651572
118.81052661	31.88651465
118.81052682	31.88651357
118.81052702	31.88651250
118.81052724	31.88651146
118.81052751	31.88651042
118.81052774	31.88650937
118.81052800	31.88650832
118.81052827	31.88650727
118.81052861	31.88650622
118.81052900	31.88650535
118.81052949	31.88650452
118.81053007	31.88650374
118.81053074	31.88650301
118.81053147	31.88650235
118.81053227	31.88650171
118.81053329	31.88650099
118.81053439	31.88650036
118.81053535	31.88649993
118.81053633	31.88649952
118.81053736	31.88649918
118.81053840	31.88649891
118.81053968	31.88649859
118.81054100	31.88649830
118.81054237	31.88649806
118.81054398	31.88649788
118.81054587	31.88649769
118.81054731	31.88649745
118.81054842	31.88649746
118.81055003	31.88649741
118.81055156	31.88649742
118.81055316	31.88649745
118.81055476	31.88649760
